0:Побег из Шоушенка :1994:США
60:Собачье сердце :1988:СССР
61:Нокдаун :2005:США
62:Клаус :2019:Испания
63:Игра :1997:США
64:Храброе сердце :1995:США
65:"Шерлок Холмс и доктор Ватсон: Знакомство ":1979:СССР
66:Москва слезам не верит :1979:СССР
67:Гран Торино :2008:Германия
68:Одержимость :2013:США
69:Прислуга :2011:США
70:Человек дождя :1988:США
71:Зверополис :2016:США
72:Изгой :2000:США
73:Шестое чувство :1999:США
74:Летят журавли :1957:СССР
75:Офицеры :1971:СССР
76:Спасти рядового Райана :1998:США
77:Малыш :1921:США
78:В погоне за счастьем :2006:США
79:Белый Бим Черное ухо :1976:СССР
80:Эффект бабочки :2003:США
81:Судьба человека :1959:СССР
82:Красавица и чудовище :1991:США
83:Назад в будущее 2 :1989:США
84:Дневник памяти :2004:США
85:Укрощение строптивого :1980:Италия
86:Однажды в Америке :1983:США
87:Римские каникулы :1953:США
88:Балто :1995:США
89:Унесенные ветром :1939:США
90:Служебный роман :1977:СССР
91:"Темный рыцарь: Возрождение легенды ":2012:Великобритания
92:Жизнь других :2006:Германия
93:Счастливое число Слевина :2005:Германия
94:Адвокат дьявола :1997:США
95:Амадей :1984:США
96:…А в душе я танцую :2004:Великобритания
97:Зеленая книга :2018:США
98:"Шерлок Холмс и доктор Ватсон: Смертельная схватка ":1980:СССР
99:Они сражались за Родину :1975:СССР
100:Ходячий замок :2004:Япония
101:Гонка :2013:Великобритания
102:Брат :1997:Россия
103:Баллада о солдате :1959:СССР
104:"Хоббит: Нежданное путешествие ":2012:США
105:Малышка на миллион :2004:США
106:Свидетель обвинения :1957:США
107:Девчата :1962:СССР
108:"Шерлок Холмс и доктор Ватсон: Кровавая надпись ":1979:СССР
109:Мальчик в полосатой пижаме :2008:Великобритания
110:Общество мертвых поэтов :1989:США
111:Одиннадцать друзей Оушена :2001:США
112:Пятый элемент :1997:Франция
113:Казино :1995:США
114:Один дома :1990:США
115:День сурка :1993:США
116:Артист :2011:Франция
117:"Приключения Шерлока Холмса и доктора Ватсона: Охота на тигра ":1980:СССР
118:Аладдин :1992:США
119:Добро пожаловать, или Посторонним вход воспрещен :1964:СССР
120:Могила светлячков :1988:Япония
121:Новые времена :1936:США
122:Невидимая сторона :2009:США
123:Как украсть миллион :1966:США
124:Город Бога :2002:Бразилия
125:Любовь и голуби :1984:СССР
126:Семь жизней :2008:США
127:"Шерлок Холмс и доктор Ватсон: Король шантажа ":1980:СССР
128:Меня зовут Кхан :2010:Индия
129:Легенда о пианисте :1998:Италия
130:Афера :1973:США
131:Привидение :1990:США
132:12 стульев :1971:СССР
133:Танцующий с волками :1990:США
134:Рэй :2004:США
135:Жизнь Дэвида Гейла :2002:США
136:"Шерлок Холмс и доктор Ватсон: Сокровища Агры ":1983:СССР
137:Самый быстрый Indian :2005:Новая Зеландия
138:Терминал :2004:США
139:Умница Уилл Хантинг :1997:США
140:Назад в будущее 3 :1990:США
141:Славные парни :1990:США
142:"Пираты Карибского моря: Сундук мертвеца ":2006:США
143:Лицо со шрамом :1983:США
144:На несколько долларов больше :1965:Италия
145:Джокер :2019:Канада
146:Ледниковый период :2002:США
147:Король говорит! :2010:Великобритания
148:Головоломка :2015:США
149:Блеф :1976:Италия
150:Ромео и Джульетта :1968:Великобритания
151:Перед классом :2008:США
152:Планета Ка-Пэкс :2001:Германия
153:Шерлок Холмс :2009:США
154:Золотой теленок :1968:СССР
155:Амели :2001:Франция
156:Семь самураев :1954:Япония
157:В случае убийства набирайте «М» :1954:США
158:Нюрнбергский процесс :1961:США
159:Бешеные псы :1991:США
160:Заплати другому :2000:США
161:Ford против Ferrari :2019:США
162:Корпорация монстров :2001:США
163:Вечное сияние чистого разума :2004:США
164:Вам и не снилось... :1980:СССР
165:Ганди :1982:Великобритания
166:Воин :2011:США
167:Три билборда на границе Эббинга, Миссури :2017:Великобритания
168:Апокалипсис сегодня :1979:США
169:Тот самый Мюнхгаузен :1979:СССР
170:Андрей Рублев :1966:СССР
171:Отец солдата :1964:СССР
172:Белый плен :2005:США
173:"Звёздные войны: Эпизод 3 – Месть Ситхов ":2005:США
174:Тренер Картер :2005:США
175:Красота по-американски :1999:США
176:Твоё имя :2016:Япония
177:Человек-слон :1980:США
178:Писатели свободы :2006:Германия
179:Индиана Джонс и последний крестовый поход :1989:США
180:Мой сосед Тоторо :1988:Япония
181:Исчезнувшая :2014:США
182:Военный ныряльщик :2000:США
183:Схватка :1995:США
184:Октябрьское небо :1999:США
185:Принцесса Мононоке :1997:Япония
186:"Звёздные войны: Эпизод 6 – Возвращение Джедая ":1983:США
187:Психо :1960:США
188:Ип Ман :2008:Гонконг
189:Знахарь :1981:Польша
190:Звёздочки на земле :2007:Индия
191:Шрэк :2001:США
192:Новый кинотеатр «Парадизо» :1988:Италия
193:Последний самурай :2003:США
194:Иллюзионист :2005:США
195:Легенда №17 :2012:Россия
196:Ирония судьбы, или С легким паром! :1975:СССР
197:Берегись автомобиля :1966:СССР
198:Гарри Поттер и узник Азкабана :2004:Великобритания
199:Цирк :1928:США
200:Трасса 60 :2001:Канада
201:Брат 2 :2000:Россия
202:Жестокий романс :1984:СССР
203:Тэмпл Грандин :2010:США
204:Пока не сыграл в ящик :2007:США
205:Загадочная история Бенджамина Баттона :2008:США
206:"Хоббит: Пустошь Смауга ":2013:США
207:Хулиганы :2005:США
208:Гарри Поттер и философский камень :2001:Великобритания
209:Я – Сэм :2001:США
210:Дурак :2014:Россия
211:Апокалипсис :2006:США
212:Подмена :2008:США
213:"Гарри Поттер и Дары Смерти: Часть II ":2011:США
214:Рататуй :2007:США
215:Песнь моря :2014:Ирландия
216:Ураган :1999:США
217:Медведь :1988:Франция
218:Три идиота :2009:Индия
219:Крепкий орешек :1988:США
220:Убить пересмешника :1962:США
221:Золотая лихорадка :1925:США
222:Крупная рыба :2003:США
223:Столкновение :2004:США
224:Аватар :2009:США
225:Завтра была война :1987:СССР
226:Знакомьтесь, Джо Блэк :1998:США
227:"Звёздные войны: Эпизод 5 – Империя наносит ответный удар ":1980:США
228:"Рапунцель: Запутанная история ":2010:США
229:Билли Эллиот :2000:Великобритания
230:Вверх :2009:США
231:Старший сын :1975:СССР
232:Мулан :1998:США
233:Поющие под дождем :1952:США
234:Жизнь Пи :2012:США
235:Русалочка :1989:США
236:Аты-баты, шли солдаты... :1976:СССР
237:Гаттака :1997:США
238:Реквием по мечте :2000:США
239:Догвилль :2003:Дания
240:Мандарины :2013:Эстония
241:"История игрушек: Большой побег ":2010:США
242:Леди и бродяга :1955:США
243:Крамер против Крамера :1979:США
244:Мужики!.. :1981:СССР
245:"Пираты Карибского моря: На краю Света ":2007:США
246:Холодное лето пятьдесят третьего... :1987:СССР
247:Иди и смотри :1985:СССР
248:Профессионал :1981:Франция
249:Девочка, покорившая время :2006:Япония
